continent	country	year	type	amount
Asia	United Arab Emirates	2001	Other alcoholic beverages	0
Europe	United Kingdom of Great Britain and Northern Ireland	2001	All types	11.29
Europe	United Kingdom of Great Britain and Northern Ireland	2001	Beer	5.06
Europe	United Kingdom of Great Britain and Northern Ireland	2001	Wine	3.6
Europe	United Kingdom of Great Britain and Northern Ireland	2001	Spirits	2.03
Europe	United Kingdom of Great Britain and Northern Ireland	2001	Other alcoholic beverages	0.61
Africa	United Republic of Tanzania	2001	All types	6.21
Africa	United Republic of Tanzania	2001	Beer	0.49
Africa	United Republic of Tanzania	2001	Wine	0.01
Africa	United Republic of Tanzania	2001	Spirits	0.09
Africa	United Republic of Tanzania	2001	Other alcoholic beverages	5.62
North America	United States of America	2001	All types	8.25
North America	United States of America	2001	Beer	4.66
North America	United States of America	2001	Wine	1.17
North America	United States of America	2001	Spirits	2.42
North America	United States of America	2001	Other alcoholic beverages	0
South America	Uruguay	2001	All types	6.48
South America	Uruguay	2001	Beer	1.19
South America	Uruguay	2001	Wine	4.36
South America	Uruguay	2001	Spirits	0.93
South America	Uruguay	2001	Other alcoholic beverages	0
Asia	Uzbekistan	2001	All types	3.23
Asia	Uzbekistan	2001	Beer	0.23
Asia	Uzbekistan	2001	Wine	0.49
Asia	Uzbekistan	2001	Spirits	2.51
Asia	Uzbekistan	2001	Other alcoholic beverages	0
Oceania	Vanuatu	2001	All types	0.91
Oceania	Vanuatu	2001	Beer	0.4
Oceania	Vanuatu	2001	Wine	0.16
Oceania	Vanuatu	2001	Spirits	0.34
Oceania	Vanuatu	2001	Other alcoholic beverages	0
South America	Venezuela (Bolivarian Republic of)	2001	All types	8.08
South America	Venezuela (Bolivarian Republic of)	2001	Beer	6.02
South America	Venezuela (Bolivarian Republic of)	2001	Wine	0.11
South America	Venezuela (Bolivarian Republic of)	2001	Spirits	1.95
South America	Venezuela (Bolivarian Republic of)	2001	Other alcoholic beverages	0
Asia	Viet Nam	2001	All types	1.36
Asia	Viet Nam	2001	Beer	1.32
Asia	Viet Nam	2001	Wine	0.01
Asia	Viet Nam	2001	Spirits	0.04
Asia	Viet Nam	2001	Other alcoholic beverages	0
Asia	Yemen	2001	All types	0.08
Asia	Yemen	2001	Beer	0.08
Asia	Yemen	2001	Wine	0
Asia	Yemen	2001	Spirits	0
Asia	Yemen	2001	Other alcoholic beverages	0
Africa	Zambia	2001	All types	2.59
Africa	Zambia	2001	Beer	0.5
Africa	Zambia	2001	Wine	0.02
Africa	Zambia	2001	Spirits	0.24
Africa	Zambia	2001	Other alcoholic beverages	1.83
Africa	Zimbabwe	2001	All types	1.73
Africa	Zimbabwe	2001	Beer	0.74
Africa	Zimbabwe	2001	Wine	0.01
Africa	Zimbabwe	2001	Spirits	0.19
Africa	Zimbabwe	2001	Other alcoholic beverages	0.78
Asia	Afghanistan	2000	All types	0
Asia	Afghanistan	2000	Beer	0
Asia	Afghanistan	2000	Wine	0
Asia	Afghanistan	2000	Spirits	0
Asia	Afghanistan	2000	Other alcoholic beverages	0
Europe	Albania	2000	All types	3.98
Europe	Albania	2000	Beer	1.33
Europe	Albania	2000	Wine	0.57
Europe	Albania	2000	Spirits	2.08
Europe	Albania	2000	Other alcoholic beverages	0
Africa	Algeria	2000	All types	0.32
Africa	Algeria	2000	Beer	0.12
Africa	Algeria	2000	Wine	0.2
Africa	Algeria	2000	Spirits	0
Africa	Algeria	2000	Other alcoholic beverages	0
Europe	Andorra	2000	All types	11.96
Europe	Andorra	2000	Beer	3.64
Europe	Andorra	2000	Wine	5.39
Europe	Andorra	2000	Spirits	2.94
Europe	Andorra	2000	Other alcoholic beverages	0
Africa	Angola	2000	All types	1.77
Africa	Angola	2000	Beer	0.99
Africa	Angola	2000	Wine	0.78
Africa	Angola	2000	Spirits	0
Africa	Angola	2000	Other alcoholic beverages	0
North America	Antigua and Barbuda	2000	All types	7.46
North America	Antigua and Barbuda	2000	Beer	1.91
North America	Antigua and Barbuda	2000	Wine	1.41
North America	Antigua and Barbuda	2000	Spirits	4.12
North America	Antigua and Barbuda	2000	Other alcoholic beverages	0.02
South America	Argentina	2000	All types	7.68
South America	Argentina	2000	Beer	1.79
South America	Argentina	2000	Wine	5.3
South America	Argentina	2000	Spirits	0.52
South America	Argentina	2000	Other alcoholic beverages	0.06
Asia	Armenia	2000	All types	2.98
Asia	Armenia	2000	Beer	0.18
Asia	Armenia	2000	Wine	0.28
Asia	Armenia	2000	Spirits	2.52
Asia	Armenia	2000	Other alcoholic beverages	0
Oceania	Australia	2000	All types	10.17
Oceania	Australia	2000	Beer	5.07
Oceania	Australia	2000	Wine	2.95
Oceania	Australia	2000	Spirits	2.07
Oceania	Australia	2000	Other alcoholic beverages	0.08
Europe	Austria	2000	All types	13.2
Europe	Austria	2000	Beer	6.8
Europe	Austria	2000	Wine	4.3
Europe	Austria	2000	Spirits	2.1
Europe	Austria	2000	Other alcoholic beverages	0
Asia	Azerbaijan	2000	All types	6.77
Asia	Azerbaijan	2000	Beer	0.64
Asia	Azerbaijan	2000	Wine	0.1
Asia	Azerbaijan	2000	Spirits	6.02
Asia	Azerbaijan	2000	Other alcoholic beverages	0
North America	Bahamas	2000	All types	12.19
North America	Bahamas	2000	Beer	4.04
North America	Bahamas	2000	Wine	1.83
North America	Bahamas	2000	Spirits	6.29
North America	Bahamas	2000	Other alcoholic beverages	0.03
Asia	Bahrain	2000	All types	2.15
Asia	Bahrain	2000	Beer	0.54
Asia	Bahrain	2000	Wine	0.3
Asia	Bahrain	2000	Spirits	1.31
Asia	Bahrain	2000	Other alcoholic beverages	0
Asia	Bangladesh	2000	All types	0.01
Asia	Bangladesh	2000	Beer	0
Asia	Bangladesh	2000	Wine	0
Asia	Bangladesh	2000	Spirits	0
Asia	Bangladesh	2000	Other alcoholic beverages	0
North America	Barbados	2000	All types	7.24
North America	Barbados	2000	Beer	2.73
North America	Barbados	2000	Wine	0.49
North America	Barbados	2000	Spirits	3.99
North America	Barbados	2000	Other alcoholic beverages	0.03
Europe	Belarus	2000	All types	12.92
Europe	Belarus	2000	Beer	1.19
Europe	Belarus	2000	Wine	0.17
Europe	Belarus	2000	Spirits	5.03
Europe	Belarus	2000	Other alcoholic beverages	6.54
Europe	Belgium	2000	All types	11.25
Europe	Belgium	2000	Beer	6.15
Europe	Belgium	2000	Wine	4.05
Europe	Belgium	2000	Spirits	1
Europe	Belgium	2000	Other alcoholic beverages	0.04
North America	Belize	2000	All types	4.67
North America	Belize	2000	Beer	2.76
North America	Belize	2000	Wine	0.14
North America	Belize	2000	Spirits	1.77
North America	Belize	2000	Other alcoholic beverages	0
Africa	Benin	2000	All types	1.43
Africa	Benin	2000	Beer	0.54
Africa	Benin	2000	Wine	0.12
Africa	Benin	2000	Spirits	0.31
Africa	Benin	2000	Other alcoholic beverages	0.46
Asia	Bhutan	2000	All types	1.66
Asia	Bhutan	2000	Beer	1.66
Asia	Bhutan	2000	Wine	0
Asia	Bhutan	2000	Spirits	0
Asia	Bhutan	2000	Other alcoholic beverages	0
South America	Bolivia (Plurinational State of)	2000	All types	2.34
South America	Bolivia (Plurinational State of)	2000	Beer	1.67
South America	Bolivia (Plurinational State of)	2000	Wine	0.1
South America	Bolivia (Plurinational State of)	2000	Spirits	0.56
South America	Bolivia (Plurinational State of)	2000	Other alcoholic beverages	0
Europe	Bosnia and Herzegovina	2000	All types	3.69
Europe	Bosnia and Herzegovina	2000	Beer	2.57
Europe	Bosnia and Herzegovina	2000	Wine	0.27
Europe	Bosnia and Herzegovina	2000	Spirits	0.85
Europe	Bosnia and Herzegovina	2000	Other alcoholic beverages	0
Africa	Botswana	2000	All types	4.95
Africa	Botswana	2000	Beer	2.32
Africa	Botswana	2000	Wine	0.34
Africa	Botswana	2000	Spirits	0.53
Africa	Botswana	2000	Other alcoholic beverages	1.76
South America	Brazil	2000	All types	7.35
South America	Brazil	2000	Beer	3.31
South America	Brazil	2000	Wine	0.44
South America	Brazil	2000	Spirits	3.59
South America	Brazil	2000	Other alcoholic beverages	0.01
Asia	Brunei Darussalam	2000	All types	0.37
Asia	Brunei Darussalam	2000	Beer	0.19
Asia	Brunei Darussalam	2000	Wine	0.03
Asia	Brunei Darussalam	2000	Spirits	0.15
Asia	Brunei Darussalam	2000	Other alcoholic beverages	0.4
Europe	Bulgaria	2000	All types	10.08
Europe	Bulgaria	2000	Beer	2.99
Europe	Bulgaria	2000	Wine	2.43
Europe	Bulgaria	2000	Spirits	4.65
Europe	Bulgaria	2000	Other alcoholic beverages	0
Africa	Burkina Faso	2000	All types	3.74
Africa	Burkina Faso	2000	Beer	0.4
Africa	Burkina Faso	2000	Wine	0.08
Africa	Burkina Faso	2000	Spirits	0.29
Africa	Burkina Faso	2000	Other alcoholic beverages	2.97
Africa	Burundi	2000	All types	6.72
Africa	Burundi	2000	Beer	1.43
Africa	Burundi	2000	Wine	0.01
Africa	Burundi	2000	Spirits	0
Africa	Burundi	2000	Other alcoholic beverages	5.27
Africa	Cabo Verde	2000	All types	3.59
Africa	Cabo Verde	2000	Beer	2.17
Africa	Cabo Verde	2000	Wine	0.95
Africa	Cabo Verde	2000	Spirits	0.47
Africa	Cabo Verde	2000	Other alcoholic beverages	0
Asia	Cambodia	2000	All types	0.6
Asia	Cambodia	2000	Beer	0.34
Asia	Cambodia	2000	Wine	0.01
Asia	Cambodia	2000	Spirits	0.26
Asia	Cambodia	2000	Other alcoholic beverages	0
Africa	Cameroon	2000	All types	4.5
Africa	Cameroon	2000	Beer	2.07
Africa	Cameroon	2000	Wine	0.07
Africa	Cameroon	2000	Spirits	0.02
Africa	Cameroon	2000	Other alcoholic beverages	2.34
North America	Canada	2000	All types	7.7
North America	Canada	2000	Beer	4.3
North America	Canada	2000	Wine	1.3
North America	Canada	2000	Spirits	2.1
North America	Canada	2000	Other alcoholic beverages	0
Africa	Central African Republic	2000	All types	1.69
Africa	Central African Republic	2000	Beer	0.41
Africa	Central African Republic	2000	Wine	0.03
Africa	Central African Republic	2000	Spirits	0.02
Africa	Central African Republic	2000	Other alcoholic beverages	1.23
Africa	Chad	2000	All types	0.26
Africa	Chad	2000	Beer	0.17
Africa	Chad	2000	Wine	0
Africa	Chad	2000	Spirits	0
Africa	Chad	2000	Other alcoholic beverages	0.09
South America	Chile	2000	All types	7.09
South America	Chile	2000	Beer	1.8
South America	Chile	2000	Wine	3.32
South America	Chile	2000	Spirits	1.98
South America	Chile	2000	Other alcoholic beverages	0
Asia	China	2000	All types	3.11
Asia	China	2000	Beer	0.94
Asia	China	2000	Wine	0.18
Asia	China	2000	Spirits	1.99
Asia	China	2000	Other alcoholic beverages	0
South America	Colombia	2000	All types	4.52
South America	Colombia	2000	Beer	2.8
South America	Colombia	2000	Wine	0.04
South America	Colombia	2000	Spirits	1.65
South America	Colombia	2000	Other alcoholic beverages	0.03
Africa	Comoros	2000	All types	0.11
Africa	Comoros	2000	Beer	0.03
Africa	Comoros	2000	Wine	0.04
Africa	Comoros	2000	Spirits	0.04
Africa	Comoros	2000	Other alcoholic beverages	0
Africa	Congo	2000	All types	2.13
Africa	Congo	2000	Beer	1.47
Africa	Congo	2000	Wine	0.23
Africa	Congo	2000	Spirits	0.43
Africa	Congo	2000	Other alcoholic beverages	0
Oceania	Cook Islands	2000	All types	4.2
Oceania	Cook Islands	2000	Beer	0.48
Oceania	Cook Islands	2000	Wine	2.03
Oceania	Cook Islands	2000	Spirits	1.69
Oceania	Cook Islands	2000	Other alcoholic beverages	0
North America	Costa Rica	2000	All types	4.31
North America	Costa Rica	2000	Beer	2.25
North America	Costa Rica	2000	Wine	0.18
North America	Costa Rica	2000	Spirits	1.87
North America	Costa Rica	2000	Other alcoholic beverages	0
Africa	Côte d'Ivoire	2000	All types	4.67
Africa	Côte d'Ivoire	2000	Beer	0.57
Africa	Côte d'Ivoire	2000	Wine	0.26
Africa	Côte d'Ivoire	2000	Spirits	0.04
Africa	Côte d'Ivoire	2000	Other alcoholic beverages	3.8
Europe	Croatia	2000	All types	14.06
Europe	Croatia	2000	Beer	5.15
Europe	Croatia	2000	Wine	7.07
Europe	Croatia	2000	Spirits	1.81
Europe	Croatia	2000	Other alcoholic beverages	0.04
North America	Cuba	2000	All types	3.94
North America	Cuba	2000	Beer	1.33
North America	Cuba	2000	Wine	0.04
North America	Cuba	2000	Spirits	2.57
North America	Cuba	2000	Other alcoholic beverages	0
Asia	Cyprus	2000	All types	9.56
Asia	Cyprus	2000	Beer	3.69
Asia	Cyprus	2000	Wine	2.52
Asia	Cyprus	2000	Spirits	3.35
Asia	Cyprus	2000	Other alcoholic beverages	0
Europe	Czechia	2000	All types	13.98
Europe	Czechia	2000	Beer	7.64
Europe	Czechia	2000	Wine	2.39
Europe	Czechia	2000	Spirits	3.94
Europe	Czechia	2000	Other alcoholic beverages	0
Asia	Democratic People's Republic of Korea	2000	All types	3.54
Asia	Democratic People's Republic of Korea	2000	Beer	0.23
Asia	Democratic People's Republic of Korea	2000	Wine	0
Asia	Democratic People's Republic of Korea	2000	Spirits	3.31
Asia	Democratic People's Republic of Korea	2000	Other alcoholic beverages	0
Africa	Democratic Republic of the Congo	2000	All types	0.55
Africa	Democratic Republic of the Congo	2000	Beer	0.29
Africa	Democratic Republic of the Congo	2000	Wine	0
Africa	Democratic Republic of the Congo	2000	Spirits	0.01
Africa	Democratic Republic of the Congo	2000	Other alcoholic beverages	0.25
Europe	Denmark	2000	All types	11.68
Europe	Denmark	2000	Beer	5.75
Europe	Denmark	2000	Wine	4.52
Europe	Denmark	2000	Spirits	1.41
Europe	Denmark	2000	Other alcoholic beverages	0
Africa	Djibouti	2000	All types	1.34
Africa	Djibouti	2000	Beer	0.23
Africa	Djibouti	2000	Wine	0.03
Africa	Djibouti	2000	Spirits	1.08
Africa	Djibouti	2000	Other alcoholic beverages	0
North America	Dominica	2000	All types	8.86
North America	Dominica	2000	Beer	0.8
North America	Dominica	2000	Wine	1.17
North America	Dominica	2000	Spirits	6.85
North America	Dominica	2000	Other alcoholic beverages	0.04
North America	Dominican Republic	2000	All types	6.66
North America	Dominican Republic	2000	Beer	2.66
North America	Dominican Republic	2000	Wine	0.21
North America	Dominican Republic	2000	Spirits	3.78
North America	Dominican Republic	2000	Other alcoholic beverages	0
South America	Ecuador	2000	All types	3.97
South America	Ecuador	2000	Beer	1.34
South America	Ecuador	2000	Wine	0.03
South America	Ecuador	2000	Spirits	2.59
South America	Ecuador	2000	Other alcoholic beverages	0
Africa	Egypt	2000	All types	0.14
Africa	Egypt	2000	Beer	0.06
Africa	Egypt	2000	Wine	0.01
Africa	Egypt	2000	Spirits	0.07
Africa	Egypt	2000	Other alcoholic beverages	0
North America	El Salvador	2000	All types	2.67
North America	El Salvador	2000	Beer	0.99
North America	El Salvador	2000	Wine	0.04
North America	El Salvador	2000	Spirits	1.64
North America	El Salvador	2000	Other alcoholic beverages	0
Africa	Equatorial Guinea	2000	All types	4.44
Africa	Equatorial Guinea	2000	Beer	0.68
Africa	Equatorial Guinea	2000	Wine	3.77
Africa	Equatorial Guinea	2000	Spirits	0
Africa	Equatorial Guinea	2000	Other alcoholic beverages	0
Africa	Eritrea	2000	All types	0.9
Africa	Eritrea	2000	Beer	0.53
Africa	Eritrea	2000	Wine	0
Africa	Eritrea	2000	Spirits	0.02
Africa	Eritrea	2000	Other alcoholic beverages	0.36
Europe	Estonia	2000	All types	7.9
Europe	Estonia	2000	Beer	4.24
Europe	Estonia	2000	Wine	0.35
Europe	Estonia	2000	Spirits	3.08
Europe	Estonia	2000	Other alcoholic beverages	0.23
Africa	Eswatini	2000	All types	7.11
Africa	Eswatini	2000	Beer	1.78
Africa	Eswatini	2000	Wine	0.61
Africa	Eswatini	2000	Spirits	0.08
Africa	Eswatini	2000	Other alcoholic beverages	4.64
Africa	Ethiopia	2000	All types	0.57
Africa	Ethiopia	2000	Beer	0.19
Africa	Ethiopia	2000	Wine	0.01
Africa	Ethiopia	2000	Spirits	0.05
Africa	Ethiopia	2000	Other alcoholic beverages	0.33
Oceania	Fiji	2000	All types	2.05
Oceania	Fiji	2000	Beer	1.76
Oceania	Fiji	2000	Wine	0.08
Oceania	Fiji	2000	Spirits	0.21
Oceania	Fiji	2000	Other alcoholic beverages	0
Europe	Finland	2000	All types	8.59
Europe	Finland	2000	Beer	4.27
Europe	Finland	2000	Wine	1.07
Europe	Finland	2000	Spirits	2.22
Europe	Finland	2000	Other alcoholic beverages	1.04
Europe	France	2000	All types	13.63
Europe	France	2000	Beer	2.08
Europe	France	2000	Wine	8.59
Europe	France	2000	Spirits	2.71
Europe	France	2000	Other alcoholic beverages	0.25
Africa	Gabon	2000	All types	8.84
Africa	Gabon	2000	Beer	5.86
Africa	Gabon	2000	Wine	1.52
Africa	Gabon	2000	Spirits	1.46
Africa	Gabon	2000	Other alcoholic beverages	0
Africa	Gambia	2000	All types	3.14
Africa	Gambia	2000	Beer	0.2
Africa	Gambia	2000	Wine	0
Africa	Gambia	2000	Spirits	0
Africa	Gambia	2000	Other alcoholic beverages	2.93
Asia	Georgia	2000	All types	3.71
Asia	Georgia	2000	Beer	0.41
Asia	Georgia	2000	Wine	2
Asia	Georgia	2000	Spirits	1.3
Asia	Georgia	2000	Other alcoholic beverages	0
Europe	Germany	2000	All types	12.91
Europe	Germany	2000	Beer	7.16
Europe	Germany	2000	Wine	3.18
Europe	Germany	2000	Spirits	2.57
Europe	Germany	2000	Other alcoholic beverages	0
Africa	Ghana	2000	All types	1.95
Africa	Ghana	2000	Beer	0.41
Africa	Ghana	2000	Wine	0.04
Africa	Ghana	2000	Spirits	0.11
Africa	Ghana	2000	Other alcoholic beverages	1.39
Europe	Greece	2000	All types	9.16
Europe	Greece	2000	Beer	2.4
Europe	Greece	2000	Wine	4.34
Europe	Greece	2000	Spirits	2.39
Europe	Greece	2000	Other alcoholic beverages	0.03
North America	Grenada	2000	All types	9.4
North America	Grenada	2000	Beer	3.5
North America	Grenada	2000	Wine	0.74
North America	Grenada	2000	Spirits	5.15
North America	Grenada	2000	Other alcoholic beverages	0.01
North America	Guatemala	2000	All types	2.48
North America	Guatemala	2000	Beer	1.04
North America	Guatemala	2000	Wine	0.03
North America	Guatemala	2000	Spirits	1.4
North America	Guatemala	2000	Other alcoholic beverages	0
Africa	Guinea	2000	All types	0.17
Africa	Guinea	2000	Beer	0.15
Africa	Guinea	2000	Wine	0.01
Africa	Guinea	2000	Spirits	0.01
Africa	Guinea	2000	Other alcoholic beverages	0
Africa	Guinea-Bissau	2000	All types	2.94
Africa	Guinea-Bissau	2000	Beer	0.41
Africa	Guinea-Bissau	2000	Wine	0.58
Africa	Guinea-Bissau	2000	Spirits	0.54
Africa	Guinea-Bissau	2000	Other alcoholic beverages	1.42
South America	Guyana	2000	All types	6.7
South America	Guyana	2000	Beer	1.61
South America	Guyana	2000	Wine	0
South America	Guyana	2000	Spirits	5.09
South America	Guyana	2000	Other alcoholic beverages	0
North America	Haiti	2000	All types	4.81
North America	Haiti	2000	Beer	0.03
North America	Haiti	2000	Wine	0.01
North America	Haiti	2000	Spirits	4.77
North America	Haiti	2000	Other alcoholic beverages	0
North America	Honduras	2000	All types	2.61
North America	Honduras	2000	Beer	1.34
North America	Honduras	2000	Wine	0.04
North America	Honduras	2000	Spirits	1.23
North America	Honduras	2000	Other alcoholic beverages	0
Europe	Hungary	2000	All types	12.23
Europe	Hungary	2000	Beer	4.3
Europe	Hungary	2000	Wine	4.08
Europe	Hungary	2000	Spirits	3.85
Europe	Hungary	2000	Other alcoholic beverages	NA
Europe	Iceland	2000	All types	6.14
Europe	Iceland	2000	Beer	3.03
Europe	Iceland	2000	Wine	1.34
Europe	Iceland	2000	Spirits	1.76
Europe	Iceland	2000	Other alcoholic beverages	0
Asia	India	2000	All types	0.93
Asia	India	2000	Beer	0.07
Asia	India	2000	Wine	0
Asia	India	2000	Spirits	0.86
Asia	India	2000	Other alcoholic beverages	0
Asia	Indonesia	2000	All types	0.06
Asia	Indonesia	2000	Beer	0.06
Asia	Indonesia	2000	Wine	0
Asia	Indonesia	2000	Spirits	0
Asia	Indonesia	2000	Other alcoholic beverages	0
Asia	Iran (Islamic Republic of)	2000	All types	0
Asia	Iran (Islamic Republic of)	2000	Beer	0
Asia	Iran (Islamic Republic of)	2000	Wine	0
Asia	Iran (Islamic Republic of)	2000	Spirits	0
Asia	Iran (Islamic Republic of)	2000	Other alcoholic beverages	0
Asia	Iraq	2000	All types	0.2
Asia	Iraq	2000	Beer	0.2
Asia	Iraq	2000	Wine	0
Asia	Iraq	2000	Spirits	0
Asia	Iraq	2000	Other alcoholic beverages	0
Europe	Ireland	2000	All types	13.87
Europe	Ireland	2000	Beer	7.89
Europe	Ireland	2000	Wine	1.76
Europe	Ireland	2000	Spirits	2.98
Europe	Ireland	2000	Other alcoholic beverages	1.23
Asia	Israel	2000	All types	2.63
Asia	Israel	2000	Beer	1.12
Asia	Israel	2000	Wine	0.35
Asia	Israel	2000	Spirits	1.16
Asia	Israel	2000	Other alcoholic beverages	0
Europe	Italy	2000	All types	9.78
Europe	Italy	2000	Beer	1.64
Europe	Italy	2000	Wine	7.06
Europe	Italy	2000	Spirits	1.07
Europe	Italy	2000	Other alcoholic beverages	0
North America	Jamaica	2000	All types	3.43
North America	Jamaica	2000	Beer	1.63
North America	Jamaica	2000	Wine	0.1
North America	Jamaica	2000	Spirits	1.7
North America	Jamaica	2000	Other alcoholic beverages	0
Asia	Japan	2000	All types	7.96
Asia	Japan	2000	Beer	2.5
Asia	Japan	2000	Wine	0.29
Asia	Japan	2000	Spirits	2.94
Asia	Japan	2000	Other alcoholic beverages	2.23
Asia	Jordan	2000	All types	0.49
Asia	Jordan	2000	Beer	0.07
Asia	Jordan	2000	Wine	0.01
Asia	Jordan	2000	Spirits	0.41
Asia	Jordan	2000	Other alcoholic beverages	0
Asia	Kazakhstan	2000	All types	6
Asia	Kazakhstan	2000	Beer	0.85
Asia	Kazakhstan	2000	Wine	0.35
Asia	Kazakhstan	2000	Spirits	4.8
Asia	Kazakhstan	2000	Other alcoholic beverages	0
Africa	Kenya	2000	All types	1.31
Africa	Kenya	2000	Beer	0.65
Africa	Kenya	2000	Wine	0.01
Africa	Kenya	2000	Spirits	0.54
Africa	Kenya	2000	Other alcoholic beverages	0.11
Oceania	Kiribati	2000	All types	0.46
Oceania	Kiribati	2000	Beer	0.39
Oceania	Kiribati	2000	Wine	0.02
Oceania	Kiribati	2000	Spirits	0.05
Oceania	Kiribati	2000	Other alcoholic beverages	0
Asia	Kuwait	2000	All types	0.01
Asia	Kuwait	2000	Beer	0
Asia	Kuwait	2000	Wine	0
Asia	Kuwait	2000	Spirits	0.01
Asia	Kuwait	2000	Other alcoholic beverages	0
Asia	Kyrgyzstan	2000	All types	5.32
Asia	Kyrgyzstan	2000	Beer	0.26
Asia	Kyrgyzstan	2000	Wine	0.09
Asia	Kyrgyzstan	2000	Spirits	4.97
Asia	Kyrgyzstan	2000	Other alcoholic beverages	0
Asia	Lao People's Democratic Republic	2000	All types	5.19
Asia	Lao People's Democratic Republic	2000	Beer	0.85
Asia	Lao People's Democratic Republic	2000	Wine	0.02
Asia	Lao People's Democratic Republic	2000	Spirits	4.32
Asia	Lao People's Democratic Republic	2000	Other alcoholic beverages	0
Europe	Latvia	2000	All types	7.13
Europe	Latvia	2000	Beer	1.97
Europe	Latvia	2000	Wine	1.6
Europe	Latvia	2000	Spirits	3.45
Europe	Latvia	2000	Other alcoholic beverages	0.11
Asia	Lebanon	2000	All types	2.26
Asia	Lebanon	2000	Beer	0.44
